PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,class,class_name
-5.429158,0.017277027,3.057252,-2.2548878,3.3343935,-2.7643938,-0.9290758,1.9155761,-1.3731755,-1.2960168,1.7839879,-0.7355567,3.6224039,-0.4695108,-0.6753125,1.429427,1.1922833,0.8178714,-0.2255726,-4.17575,0.6461374,1.5944577,-2.3343592,0.77071726,0.13058485,0.43760523,-0.2689627,-0.38187003,0.77859604,1.5267555,0.42162806,2.2501915,0.6481958,0.98023725,-0.81010574,1.6080505,-0.73656636,0.049906887,0.020703858,1.2713479,-0.6485091,-0.28407192,0.20206365,-0.084039494,-0.77733904,-1.090837,0.6104474,-0.2784999,-0.52050155,-0.92637277,6,Frog
9.939685,-12.460905,-8.339428,-5.4720984,2.4059467,-7.4162693,-3.426205,-1.7581253,-3.0377018,1.4495866,-4.9883294,2.0472503,-0.50378716,-0.2275505,3.8725085,-0.7616359,0.95702994,0.35616666,-1.87328,1.4437872,-1.2085775,-1.6414652,0.21541856,0.5662371,-2.4271414,-0.37716326,0.9945044,-0.5825712,2.6635835,-0.22669592,-0.58042747,-1.1734059,0.9458428,0.3156765,-0.78006047,-1.6336174,-1.1931456,2.867951,2.3783195,-0.5097941,-0.61731964,-0.6387515,-2.9593835,1.2129318,0.111693025,-0.82708174,-3.215368,-1.1414778,0.017106378,-1.272053,0,Airplane
-10.625573,4.550161,-4.7925615,4.559066,5.57467,3.6565888,-3.4846249,-2.0553732,-1.4195722,-2.6873083,-2.0516682,0.6799315,2.5754695,-2.5484328,2.6020308,2.9336572,-0.9529234,1.8201119,1.0667002,-1.7427799,1.0235432,-3.1783817,-2.6009116,-2.1929212,-3.3579211,3.1247048,-1.1220834,0.89730316,-0.9799767,-2.2325237,-0.21059549,0.38905397,-0.71448404,1.0930516,2.2901611,0.29021168,0.45860142,1.869841,0.60619783,1.3595334,0.3240204,2.3232903,0.53248847,0.6632244,0.34856173,-0.739043,-0.33067682,-0.85253084,1.1397794,-0.83001196,6,Frog
-11.128592,0.34611356,-0.87121767,0.6282527,1.105413,-2.1576476,-0.20058042,-1.0363711,-1.4400167,-0.4382552,2.1143403,-1.1822757,-0.3251277,1.3314238,0.11201042,1.8677664,-0.39619508,1.6647884,-0.17230903,-2.4982548,0.03952146,-0.85056275,-0.16315676,2.3823416,-0.067477584,-0.460557,-1.4394014,-0.29695585,0.5831614,-0.10165714,1.0581927,0.6902684,-0.8490923,0.6772009,1.0230061,0.3332557,-0.09468407,-0.1741817,0.8451797,0.59750634,-1.0874474,-0.68873477,1.2347164,1.102229,0.74203324,0.10469473,0.8092782,-0.782284,-1.658067,0.21486007,6,Frog
-13.550051,-0.3127066,-2.6813953,-0.8827232,1.1333762,0.13987489,-2.7937255,-0.5990263,-0.52766424,-0.46732628,1.8268785,0.5180477,-1.2243478,-0.3758942,1.44601,-0.625577,0.74716294,-0.31093708,-1.4982198,-0.99828255,-2.0179152,0.27606633,-0.56167746,1.32449,-0.7302348,-0.0083811795,-1.2975686,-0.14902195,1.4355752,-0.41574585,0.15030082,-0.14645441,-0.55669,1.3602346,-0.5547857,1.1512728,0.24772403,0.50470513,0.31710365,0.4760267,-0.04453219,-0.9753738,0.56525016,0.79930013,0.0043647992,-0.106395386,0.026137525,-0.025151111,-0.47439292,-0.26145953,6,Frog
4.983668,-4.251543,6.996367,-4.528724,1.2119787,-0.27054915,-2.606946,-0.0111615,1.5916728,0.07285964,1.8068829,-1.8629177,1.730139,0.5119888,-1.2228878,-1.3381238,-0.7773568,1.6067395,-1.8018814,2.268755,-0.562148,1.4395345,0.5485695,-0.47109276,2.3244154,3.477153,-1.3757348,-1.3663824,-0.25663623,1.5836831,0.053397078,-0.09074397,-0.10955308,-0.9881521,-2.0490024,0.4841793,1.4485452,0.055475436,1.9399147,0.9893241,-0.46754634,-0.81571376,-0.74443,0.49153367,-0.44534278,1.1960856,-0.48269418,0.35461918,0.4740006,-0.5751365,9,Truck
-10.732553,7.239022,-10.256394,-1.6292491,5.1721387,1.0484881,-2.6796727,0.33909702,0.43064836,-3.169321,5.851474,-3.392413,3.6868498,-2.2725158,-0.5616426,-1.0982707,2.5509818,0.6451462,-0.6313924,-0.76264715,-1.1430824,-0.6402945,0.2863781,-1.0126321,0.94265455,2.1318278,-1.332465,-1.8735338,-1.0214585,-0.5795796,-0.9802078,1.5933965,-1.4764408,0.73313296,0.8155724,1.8277798,2.8395202,0.4174528,-0.63007414,-1.2447971,2.4672909,1.6363904,0.14605069,0.6147503,-0.6275524,-3.3651183,-1.4824413,0.2617936,-0.5381219,0.7872754,6,Frog
-12.220422,-3.2279134,-0.01909442,1.0525005,-0.16251872,-0.18393071,-0.49676034,1.4728415,-1.0048167,1.5590609,1.0746891,2.3388398,0.23235182,1.1392373,0.05542933,0.23202191,-0.7874741,-0.8465364,1.5437438,-3.295619,-0.68195605,0.24381639,1.2464718,-0.13745448,-1.6644986,0.19108331,0.03250754,0.44939703,0.09295581,-0.051783375,0.8999071,1.2239317,1.3304477,0.1782857,-0.6778862,0.5647676,0.09911701,1.3891971,0.36098444,-0.97265965,-0.79001623,0.9360157,0.23403512,0.71641666,1.4308455,0.7138637,0.57882047,-0.19582084,-0.35592753,0.25799456,6,Frog
3.1739495,-0.5298256,7.638075,1.651603,-0.7203826,-4.787929,4.8816276,2.50272,6.102012,0.4833257,-5.0400205,-2.5577316,1.3523747,3.5468624,3.1556027,-2.9088857,4.273047,0.37389532,1.0912522,1.4473277,2.5010824,-0.0857278,-4.1302776,1.2563492,0.8915726,-0.78128666,-0.8810327,1.8462865,2.9201088,-0.11718785,-0.5646254,0.04300026,-0.74332744,-2.7000635,-0.5240877,-0.12152829,2.2191305,-0.887213,-2.1057096,0.35224074,-0.32378745,1.2286812,2.2776709,1.0051831,-0.45752546,-1.3700786,1.220918,-0.12242983,1.5801367,1.1503588,8,Ship
-6.077224,-4.278464,3.6632476,-0.9360424,0.27639085,-0.6146071,3.9212003,-0.91588336,0.4825207,-2.0749195,0.06965351,-0.042410817,2.60234,-0.83501065,-3.217058,0.5292805,-2.1882772,0.37328604,-0.1856673,-0.09611294,2.884333,0.6581036,0.7662659,0.9452612,0.74413663,-0.34985945,-0.040037137,-0.3009899,2.011157,1.3097225,-0.0855133,-1.393186,-0.47557124,1.2747322,0.14107701,-0.68814707,-1.3205457,-1.5828084,1.4759445,1.2019929,-0.8858147,0.36785823,0.7116037,-1.144057,-1.4428588,-0.3377889,0.4206543,0.791312,0.084688246,-0.17955852,6,Frog
4.7479634,-2.0379236,3.4910326,-0.43427923,-0.29712418,0.15441333,0.86261064,-1.1047244,-2.9187045,1.0435052,0.5318194,-1.1630626,-1.0853324,-3.7461474,-0.16234106,-1.2263954,-1.494796,2.5561028,1.0436859,-0.7610099,-1.1145765,0.49828336,-3.128975,-2.2275968,1.8948195,-0.1565891,0.57286316,0.08831197,0.7301469,-0.001884828,-1.4579233,-0.047316074,0.15625761,-1.6632373,2.0538201,-2.5621507,-0.38455364,1.4387884,-0.93000215,2.4639184,-1.3936731,0.1802098,-0.99717975,-1.3391321,1.9873394,0.67749566,1.2852385,-1.0745765,0.714874,-0.7283932,2,Bird
-10.925513,-2.1298215,0.2738318,-2.3682454,0.3389217,-0.20482424,-1.7332101,-0.36541703,2.1760411,1.8025787,-1.3096136,-0.9514157,-0.46398187,-1.0806972,0.42363217,-1.0571837,-0.039679606,-1.5171914,1.2765547,0.75784624,0.30177024,0.7605425,-1.2659075,-0.28264028,-0.5929938,-0.14487143,-0.62469274,-1.4279121,-0.16306508,1.0055381,0.64774984,1.0338258,1.1102651,-0.5427109,-0.04877822,-0.15003262,-0.2202726,-1.2013634,-0.15457517,-0.103616334,-0.7881941,-0.06643816,0.3760719,-0.95475525,-0.13161908,-0.6894614,0.11739164,0.2799232,0.4084127,-0.29462174,4,Deer
-5.37388,-1.029573,1.3768522,2.3048904,-4.679845,1.207279,-5.499052,2.5697274,2.6223738,-1.5826341,-5.1057954,0.89678437,0.32461977,3.2082484,-1.5069196,0.6659801,1.7764311,0.28395307,0.00992631,1.8747362,-0.6856207,0.23517564,2.3155358,-1.9437764,0.66384846,2.0190017,0.4256042,1.0610979,3.6620018,0.20699175,0.44099006,0.855039,-0.56650877,-0.67346066,-1.8831344,0.06926935,-1.447498,-0.99129623,-1.0492138,1.7597611,1.8059577,-1.2415055,-1.0729762,0.6383027,0.08556885,0.19164258,-1.1253966,-0.18200223,1.3382081,0.50030184,5,Dog
0.4688731,-14.846196,-3.0674572,-3.681785,0.98847777,-1.2698772,-2.5666645,-1.0084829,-2.9363086,-1.1761044,1.2275101,-0.8003413,-1.7801152,-0.74439895,0.06909471,-1.3905333,-0.20555887,0.4966897,-1.8714031,0.6057027,-2.3347797,-0.052623957,-0.7650059,-0.17275515,-1.4537842,-0.9580526,1.2480811,1.4889964,-0.8652622,0.6684356,1.063864,-1.3813777,-0.96972173,-0.8615233,1.1343166,0.3620051,-1.829936,-0.14462969,-1.1333345,0.45340443,1.3715765,-0.6359444,-1.0791297,0.9983724,0.9952359,0.46413988,-0.6782611,-0.3284098,0.30004078,-0.2004549,8,Ship
-1.0015273,3.5910199,3.2884624,7.755703,-4.9852796,-5.007633,-5.1917963,0.6723056,3.9926615,-4.820172,3.0672903,0.26580727,1.910629,0.9478072,1.3218747,4.598997,-4.0903754,2.904999,-0.47808322,-0.8012716,-2.3088255,1.1488392,0.7926215,-2.3683112,-1.7749629,-1.0937862,1.5283049,-1.0400996,-0.77494776,6.2480063,1.0038867,-0.19659351,-0.2426935,0.04211953,-2.4916182,-2.393983,-0.4550961,1.7931249,-0.8634399,-0.025621226,1.6267102,0.52778006,1.9261363,0.64411634,-0.267606,-0.5367198,0.6863681,2.0448866,-0.2135212,-0.3042846,1,Automobile
-1.7785848,3.8836794,-4.7192283,13.263572,0.782,-1.6526792,1.5783647,-4.0676026,2.2820883,4.394282,3.2227743,3.343589,6.608334,0.36193636,1.0150758,3.007256,-1.1784939,5.7467566,-1.0531875,-3.5680249,-1.7881713,5.455237,-2.8061993,1.152718,1.7840583,-1.5191624,1.8066484,-0.09601817,-2.0828335,-3.7303884,-3.446042,2.4347525,5.722498,0.0040777205,-0.45209804,-0.7246696,-0.25448096,2.0046499,0.1761868,-4.5686817,2.7860246,-0.3005013,0.21461098,4.792454,0.11482458,1.5206486,0.2596394,1.6143049,0.60489124,1.9804265,2,Bird
8.442266,-2.1459978,-0.46499333,-3.8997965,-0.52407444,-1.8949913,1.0550162,-1.6913244,0.99897915,-3.5761776,0.24548891,-3.273719,-0.89989805,-0.5562417,-1.4567118,-0.19334753,-4.52795,1.115745,-0.049232524,-1.6764406,-0.7791753,2.7754626,2.214041,-0.40242422,-1.658553,1.9418697,6.2522945,-1.179216,-0.5150636,0.9954299,0.5142904,0.7627196,0.9002869,0.16186774,0.4213559,0.86446905,1.7175821,0.35655722,-1.1970509,-1.3565258,-0.15404238,-2.0754142,-1.2281976,0.5821855,-2.5722516,-1.8552184,-0.9834449,-0.030726297,-0.95792705,0.12049996,7,Horse
-4.6793356,1.5284959,-7.3046417,7.354974,-2.3644435,-3.8635476,-9.8928385,4.7890077,1.8689828,0.09093276,1.0515517,-1.4164393,2.4323883,1.5358807,-2.056734,0.5988034,-1.8414162,0.5707051,-3.2679896,-0.8077605,3.332795,-1.8969476,-2.8303545,-2.8881266,-1.5080967,-0.40931726,0.16304536,-1.1116716,-3.1854863,2.2526214,-2.546519,0.88932353,-2.2253103,-0.3323461,-1.7449355,0.80893916,3.3409967,-0.41603535,-0.0709735,-0.22279313,-0.18518655,1.4019951,0.5291743,0.6201481,1.2192574,-1.1096953,0.7979567,0.9329085,1.6765472,-0.542574,6,Frog
-12.729998,0.9381197,-4.8392515,3.5415914,0.87434864,-2.7835982,-1.4987167,-0.9985201,-1.9836731,-1.155001,1.5744234,-1.6575682,-0.90079737,4.130082,0.22388017,-0.25119472,0.2065335,2.2398746,1.9382538,-0.5550922,0.7513199,-0.22455242,-1.8167241,0.28988427,-0.12257658,1.848801,-0.98295105,0.23534766,0.011451457,-0.7648535,0.1346898,0.2071156,-1.2006794,-1.4766998,1.0582687,0.6961219,1.249701,-1.3965664,0.26535273,2.444963,0.15035823,1.5206618,0.96566194,0.6602042,1.0550905,1.2579163,-1.8522282,-0.7652145,0.5871088,-1.872222,5,Dog
-1.7927479,0.86824334,0.96741337,0.3525039,-6.616715,2.0906136,-0.8266567,0.46700785,0.75411373,-2.7183108,0.8278717,1.0849879,-0.1619464,-3.2810116,-0.9377726,0.008732249,-2.7489533,-1.8871664,-0.96702856,2.5697842,0.10447301,-1.182172,-0.39077264,0.5554544,1.0399461,-0.6307091,-3.0093503,2.0410547,-2.0339222,-0.24900888,0.5006908,1.9670528,2.0472722,1.1692948,-0.24909651,1.6586995,2.22772,-0.84584725,-0.10375418,-2.3405135,-0.40081072,-1.2510934,-2.6986916,-1.3824081,0.16178115,-0.36274523,-0.4171008,0.3106124,-0.45622846,-0.10712699,7,Horse
-8.745739,-3.6251543,2.627488,2.8537023,5.8024564,1.9861014,4.4257174,3.1322718,-3.1598985,4.669694,-0.23503792,0.07566929,-0.5708768,-4.606013,3.3477578,-1.054269,-0.19110627,-1.2350496,2.3051832,1.6319003,0.66762716,-1.3916262,0.68419933,1.1803125,0.44255784,-0.67970705,1.935628,-0.9557607,-3.180735,-0.41627255,-1.893511,2.2379537,2.0291867,-1.6219282,-3.0293634,-1.1926067,0.66171676,-0.57031757,1.7356615,-1.6694704,-0.78599554,-1.2867429,1.8738576,-1.3822117,1.1890534,-0.89783144,-0.1865727,-1.3961391,-2.7357976,-2.837287,8,Ship
7.18884,1.058106,2.7311375,-8.097391,-1.0619127,-1.4825338,-0.8248799,1.60265,0.38102296,1.5333109,1.2887486,1.3943049,2.0627508,-2.5026667,-1.5465887,2.756363,-1.0185584,0.75069517,-1.7580792,2.457405,-1.6305356,0.98939776,-0.34606612,0.3612484,0.896606,0.00873548,0.5479052,1.137027,-0.44821692,0.88806224,0.29645815,1.488694,-1.3898023,0.8568465,0.3691968,0.6261994,1.5883821,0.32920408,0.9762853,-0.352167,1.9734954,-0.40774754,0.760065,1.9935157,-0.7378333,-0.03311138,0.25683242,-1.6100979,0.6931049,-1.3399642,1,Automobile
-3.617089,10.667407,-1.1804391,1.9928963,9.923847,-2.814961,-3.2041578,-3.515351,-4.063313,-4.9140186,-1.6124493,0.7217501,8.641898,2.0765002,4.1062894,5.3301125,-0.12356981,3.9427936,0.716377,-2.001922,2.1229908,-2.5268526,0.14743632,-2.4971755,0.12898947,-0.59475005,-1.4221238,5.024371,-0.07838978,-0.65091425,-0.36130548,1.3045361,-2.6917381,-1.9947662,1.5196172,0.47202596,-0.8762242,-0.21691707,-0.9289015,3.7732005,-2.8536594,-2.7862391,0.33279276,0.3722291,-0.15419385,-0.98795164,0.84909844,0.07482244,0.10332558,1.4796824,8,Ship
-10.144157,-1.31835,3.7078705,-0.64724773,4.023111,-3.1245239,1.1226237,-0.30425715,1.2133119,0.68028885,0.8011348,-0.5555488,1.0753205,-2.5856054,2.3104239,2.7980635,-1.0717221,-0.8244332,1.2859769,-0.8510804,0.08710263,0.0032625168,-1.8007131,-0.48741156,-0.46032816,1.1102966,1.7134384,-1.5895524,1.9375457,0.24219629,-0.34035468,-0.32035863,0.3547373,0.033590928,-2.0543718,0.9894178,0.52740777,-1.2898364,-1.6750226,-0.91891605,0.88160276,0.89012784,-0.46369362,1.5306962,0.75673187,0.38347885,0.6078604,0.85712653,-0.66959393,0.24453989,0,Airplane
2.5898097,4.151727,1.7384536,2.10114,10.842439,-3.161155,0.96171814,-6.6222305,2.8287847,3.1916869,-3.8552568,0.45444798,4.371446,-0.32243857,0.53824824,-0.49563926,1.027402,-5.4576283,1.2774986,1.3687799,0.17937112,2.1318152,-1.2658607,-0.55828923,-1.5089029,-0.18618314,0.92891943,-1.9700447,0.4626242,-1.054316,-0.9021568,3.301446,-2.747359,-2.3367012,-1.4069675,-0.67074883,2.4901578,-1.8545341,-1.4127592,-1.5590738,-1.157995,0.7397024,0.48048458,-2.3198016,0.94534475,-1.7391636,0.6982439,0.9943158,2.0878742,0.063191615,8,Ship
-4.6725054,2.8659348,-0.5902559,-2.755771,-4.016636,2.7275174,1.4662056,3.4938004,0.46740043,1.9728035,2.0021422,0.8058176,-1.729186,-1.5232115,1.663172,2.1108549,-0.6349611,0.5995804,0.1428159,-1.2934068,1.3859398,-0.36585304,-0.5501017,1.7553393,-1.483866,-2.546031,-0.99785423,0.19487561,1.227449,0.5359069,-0.31135505,0.52395225,-2.8422074,-0.42606583,-2.6744063,0.14671484,-0.12842262,2.206134,-0.30085173,-1.3267756,0.27243042,-1.225717,-1.0350082,0.034589626,1.4375,0.68615717,-0.7681482,0.42641607,0.50904155,-0.51661474,6,Frog
6.8599396,-7.4578466,7.575107,-0.49182692,0.999019,4.8252406,-2.5723782,-1.5686799,3.8524628,-3.2252553,1.5384523,-3.9022827,1.3221225,0.010233866,0.58906597,-1.500868,-0.34741426,0.73656267,-1.1721818,1.038017,-0.7339374,0.5853942,-0.8519216,-3.7967749,2.3894627,0.9920465,-0.9363789,-0.3651452,1.0820184,-2.842279,-1.6212965,-1.1168683,-0.35264656,0.8939034,-0.7525208,-1.0966364,-0.6688443,0.26219618,1.1414742,0.59944713,-0.53104806,0.107610084,-0.005311718,-1.2551993,1.77738,1.3164601,1.180175,-0.096680485,1.177581,0.4146541,9,Truck
1.854092,9.271788,-5.732278,-1.5672125,-1.853214,6.7424736,5.2391787,-0.7599896,2.3823586,-2.7475069,-5.85344,-4.4879236,3.962562,-4.914522,-0.94528383,-0.8356012,-4.449537,1.1797686,4.1161566,-0.772087,3.5542812,-1.4650594,4.7176023,-0.24731028,-2.189832,0.16700268,-0.9940516,-4.2630696,2.9181666,1.3214946,-0.3211861,0.784169,-2.527088,-2.910618,-2.4446213,-0.47133574,-2.2410038,2.3912933,-2.2789438,1.1587596,-1.3923757,-0.41388428,1.5566894,-1.002278,-0.8664727,1.1217371,-0.9889422,0.15703937,-2.2015305,2.0182433,2,Bird
-2.6136215,-7.8209853,6.7808695,6.008861,5.1525126,-0.041640848,3.1727843,1.1059601,1.0021324,2.122418,-2.8829334,2.4635131,0.29798397,-1.9018941,-2.0022078,-0.4490423,3.9013078,3.1829464,-0.13671285,0.78370035,-2.1962357,-0.2639645,0.034743235,-0.48309007,0.45653743,-1.1669081,3.4096806,1.287443,2.3629527,-1.5529898,0.06559447,2.931773,3.3941686,-0.204866,-1.8593422,-1.4922719,2.7231195,-3.602691,0.92147565,0.011095737,-3.7651818,1.4272875,3.8406353,-2.3123147,-0.29209426,-2.282123,-1.4411119,-1.4690596,-1.0651718,-2.577789,8,Ship
18.207657,-6.7551293,-0.50984925,8.445889,12.934681,17.60694,4.6009173,14.122822,-2.3140802,-11.795603,-13.07316,-12.972474,-7.9248686,-2.0663955,-7.0736995,4.2977624,-14.456068,1.558417,7.5171547,-2.1916184,-2.4470725,-3.5411716,-3.8079593,5.8942637,4.7706428,0.88370615,-1.0743048,2.7700543,0.23720935,3.2543309,-2.5774639,2.8805804,1.4926237,-1.392475,-5.279121,-2.541316,0.037263535,2.0773757,3.410152,-0.9113333,0.94716823,0.42940047,1.1674061,1.4446127,-4.0696745,-1.6662011,0.28122222,0.92575794,1.1299365,0.52571386,9,Truck
6.634076,-0.057408135,6.733364,-2.6661122,0.018155018,4.6105466,-2.4431887,0.7153774,1.015036,4.697545,-2.2726855,0.9150516,1.02802,5.444705,-1.5983808,4.872001,4.1138983,1.2028749,-2.6727126,0.0022392285,1.6712484,-0.737349,-0.68720734,-0.040738605,2.949599,0.73788995,1.952281,2.439265,1.5212743,-1.720735,0.043024715,1.3294795,-0.8304741,-2.2454302,1.1580837,-1.6867349,1.7562265,1.9490254,-0.87792146,1.6421804,0.5012305,-0.14072412,0.7903769,-2.082391,-0.043444976,-2.4603832,-0.072538815,1.809819,-0.76183826,-0.8812931,4,Deer
11.306281,-5.8152843,-8.100047,-2.5223067,4.3960443,-10.865678,-3.79546,-1.5346892,-2.388548,3.556284,-4.8465204,2.6329563,-1.2347106,2.2004435,1.3614874,0.89812493,2.290414,1.0869688,0.46321276,0.15048578,-3.0182824,0.7354049,0.41426057,-0.5691867,-2.6219115,-0.70735973,-1.1373848,-1.0196683,-0.6159917,-0.014334925,-1.2354395,0.0163695,2.347385,0.9962759,-0.50841725,-0.21362771,-0.8951304,1.4513688,2.604203,1.5369635,-1.7239947,0.42926982,-1.6192145,2.4229617,-1.1498089,-1.2291329,-2.1386654,-0.9927555,-0.354989,-2.360641,0,Airplane
11.410345,-7.8100753,-2.82466,-2.8599925,2.2951996,2.60728,-5.4612765,-3.5668416,1.9329998,-3.3574505,2.128444,-1.9134946,-0.5020312,0.71940184,1.2232794,1.1081959,-1.4775158,0.7740784,-3.2744853,-2.6545446,2.2536812,-0.037750777,-0.7932771,2.623067,0.8793153,-1.8560417,0.6692171,-1.5119792,1.4249151,1.9305648,-0.8052566,-0.7445583,-1.2477516,3.0288491,0.7422434,-1.6621566,1.6843784,-1.1461872,1.9988747,-1.5316383,-0.65113056,0.41980153,-0.05738537,-1.3512298,1.6884145,-0.42312363,-0.8431439,-1.5613915,1.0267692,0.2719683,9,Truck
10.349037,-4.891895,3.7652676,-0.28201875,-1.2197483,2.7780693,-0.0075172326,-4.0403576,3.6234279,3.5207195,3.7487855,-1.1714423,3.0904272,-0.24043629,-2.8329272,1.8009312,-0.590347,0.4190894,-0.795335,-2.7853792,-2.7830813,1.850722,0.17426205,1.3645171,0.08522491,0.40177494,0.33769038,-1.9261882,-1.6248775,3.167762,4.0371265,-3.3043392,-0.13245521,-0.27112916,0.019788027,2.7951083,-0.3438201,-0.5964949,-1.0335436,0.016597247,-0.80501044,1.4486723,1.6464151,1.4448673,1.0698541,-1.8906014,2.208899,0.45383787,-0.4080964,-1.8274543,4,Deer
2.3197346,-1.5093503,1.7856411,-6.1635594,4.703247,-1.3867506,-1.821168,4.328715,0.5633857,-2.3442357,-0.9171033,-4.7528906,0.711193,-0.0066828546,0.8670551,0.4190293,-2.836714,4.2725167,-0.3501042,0.5724542,2.237438,1.8798,0.9632162,-0.04628087,0.22478941,1.7258208,1.0193105,0.37639722,0.20980415,2.2745664,-2.161312,0.19123521,-0.2815044,2.6102402,0.0121509405,-0.9230866,-1.6808233,0.42568457,1.1081809,-0.007357719,-1.3778676,-0.2805905,-0.99736905,-1.3475916,-0.77159536,2.0755095,-1.1146468,-0.7672849,0.5116381,-0.1094103,9,Truck
-6.852423,4.0406675,-5.172484,-6.356948,-2.869364,4.740359,1.9629563,0.2596996,-0.2738256,0.7784458,1.8206156,1.1520302,2.03166,-1.4009662,0.12023311,-2.8702693,0.49917182,-1.5939027,2.9263241,0.21892445,0.8481055,2.0497918,-1.4133408,0.2986366,-0.058974456,-2.6873465,0.363948,-1.8750223,0.36417243,2.3977988,0.7006858,-2.315084,-0.36655283,1.1338345,-0.2327206,0.42713368,-0.33150408,-1.0742141,1.0290742,-0.44332004,0.7689711,-0.3503836,-0.002255597,0.105079256,2.4396122,0.16434988,0.079245076,0.29865554,-1.5189431,0.4571022,5,Dog
-8.067631,1.8681811,-1.669789,-4.8772187,-0.64985806,0.7932231,0.54072475,-3.3111637,0.7393293,0.46480006,-0.34969816,0.67932117,-1.3505646,0.89022434,-0.7826332,-2.0834312,-0.28445464,-1.1084886,2.854599,0.4978268,0.45615986,1.1500732,-2.889368,-0.9870211,-0.58877736,-1.4382727,0.18818945,-0.89892465,1.1441718,1.2038734,0.7963833,-0.25515988,1.232249,1.9313959,0.39680046,-1.0312424,-0.8165007,0.82551754,0.86288506,-0.7399489,0.5318198,-0.82036173,0.048148073,0.110267885,0.41689548,-1.2271171,0.35167405,-0.35150445,0.4349027,0.7283149,7,Horse
-2.7399108,3.5460868,-3.7249925,-8.719522,-8.152129,2.2779691,3.4840171,2.6082397,-2.618987,0.89014333,-0.5580537,1.3361778,0.6977995,-1.6628777,0.9493723,-2.3626015,0.7388032,-0.12945056,-1.101302,1.5883912,1.7486613,-0.10401462,-1.2403959,0.2836197,1.0247469,-1.0179453,0.22902276,-1.309089,1.2400014,-0.45201007,0.86563164,0.542328,-0.23848866,-0.19259073,-1.6157241,-0.30574962,-1.5649112,1.8438563,1.0719067,-0.8564003,0.43640816,-0.96200186,0.10310148,2.7337189,0.7868142,1.8098024,0.47788423,-0.28992483,0.6352154,1.3699187,5,Dog
0.38947073,2.5725644,2.6072078,6.239932,1.6697179,6.0301113,-2.4383936,4.7036476,-4.203673,-0.6742985,-8.158108,-1.0150744,-4.6818347,5.5670314,-5.939639,-0.6644768,-2.1022024,-1.9103485,3.0306094,1.681953,-1.6928253,3.0863256,0.6635675,1.726953,-2.396575,-0.95630205,-2.85927,-2.3245854,2.0271728,-0.10627102,-1.1593354,-2.2813694,-1.6531581,0.99112254,-0.067141324,-0.29693046,-2.2168527,0.42811126,-2.7217548,-2.4135954,1.13139,-0.17311767,0.11303722,-0.68967503,-0.81709546,-2.8820376,-2.4571226,0.841959,0.56021976,-2.2718437,5,Dog
17.789967,-3.29322,-5.7546883,-8.243308,3.5764325,-7.1976094,-2.023614,1.877519,-0.3050018,1.6634914,-2.051172,1.4475378,1.6541783,0.16138986,1.8591946,-0.30934596,-0.0584323,3.045037,1.4978334,-1.8133993,0.5232179,-0.52138156,2.8897374,1.5630963,0.623695,0.8637945,0.014799272,-3.8267772,-0.3804632,2.8625538,0.73068887,2.1550295,-1.8327607,-1.7783431,1.2056148,-1.614366,1.2082685,3.169409,1.8593829,2.3349373,1.5288637,-0.8870664,0.58560944,-0.061722033,-0.98414266,1.5012214,-1.1642269,0.2113582,1.3717464,-2.493253,9,Truck
18.060568,22.448849,1.8998009,12.173967,-1.1997485,0.74686223,-6.856086,0.11486042,-4.8618207,3.8001993,-8.011839,7.469755,-9.420624,0.45402786,2.4415371,-20.379456,-0.9461523,12.536829,3.224517,-6.64914,-5.5532346,-3.6632679,5.2556834,-0.62820077,0.4911895,-2.1661978,0.10352926,2.8113248,4.4166517,-1.0486109,0.027594004,0.32662505,2.6555912,-3.5245607,5.100802,1.6340483,4.0088787,-5.178626,1.5739194,1.4247928,-1.4198326,1.2159913,-4.371573,0.8801144,-2.9491737,-2.529905,-1.6948065,-0.17072071,0.3443211,2.3846881,5,Dog
9.633177,-1.6301228,3.2837958,-5.451854,-0.9171815,-1.0846524,-2.235357,-5.1421065,1.1984415,3.204968,-0.27396965,0.12330337,0.5778091,1.4641871,-1.9364485,1.4929422,-0.42086184,-0.002711525,-1.3093786,-1.1824515,-3.095671,-0.039772112,-2.62509,0.28647253,-0.23327512,3.2503402,2.5376961,-0.30044898,0.9449114,-1.5202866,0.41080457,-2.2397857,-1.7345641,-0.06802185,2.3619068,-1.2444772,1.6433318,-1.4423809,0.6469877,0.9095328,-0.7684179,0.67154104,0.70750964,-0.5629124,0.18836233,-0.51443624,-1.1761589,-0.8807792,-0.9696253,-1.1532202,3,Cat
